city,date,rate,state
Chennai,5/16/2015,69.45,Tamil Nadu
Chennai,6/16/2015,70.12,Tamil Nadu
Chennai,7/1/2015,69.84,Tamil Nadu
Chennai,7/1/2015,69.84,Tamil Nadu
Chennai,7/15/2015,67.29,Tamil Nadu
Chennai,8/1/2015,64.77,Tamil Nadu
Chennai,8/15/2015,63.49,Tamil Nadu
Chennai,9/1/2015,61.46,Tamil Nadu
Chennai,11/1/2015,61.02,Tamil Nadu
Chennai,11/16/2015,61.38,Tamil Nadu
Chennai,12/1/2015,60.8,Tamil Nadu
Chennai,12/16/2015,60.28,Tamil Nadu
Chennai,1/1/2016,59.77,Tamil Nadu
Chennai,1/16/2016,59.45,Tamil Nadu
Chennai,2/1/2016,59.42,Tamil Nadu
Chennai,2/17/2016,59.1,Tamil Nadu
Chennai,3/1/2016,56.08,Tamil Nadu
Chennai,3/9/2016,56.07,Tamil Nadu
Chennai,3/17/2016,59.13,Tamil Nadu
Chennai,4/5/2016,61.32,Tamil Nadu
Chennai,4/16/2016,60.58,Tamil Nadu
Chennai,5/1/2016,61.64,Tamil Nadu
Chennai,5/17/2016,62.47,Tamil Nadu
Chennai,6/1/2016,65.04,Tamil Nadu
Chennai,6/16/2016,65.15,Tamil Nadu
Chennai,7/1/2016,64.24,Tamil Nadu
Chennai,7/15/2016,61.92,Tamil Nadu
Chennai,8/1/2016,60.5,Tamil Nadu
Chennai,8/15/2016,59.5,Tamil Nadu
Chennai,9/1/2016,62.88,Tamil Nadu
Chennai,9/15/2016,63.64,Tamil Nadu
Chennai,10/1/2016,64.01,Tamil Nadu
Chennai,10/5/2016,64.12,Tamil Nadu
Chennai,10/15/2016,65.85,Tamil Nadu
Chennai,11/6/2016,67.02,Tamil Nadu
Chennai,11/16/2016,65.3,Tamil Nadu
Chennai,12/1/2016,65.47,Tamil Nadu
Chennai,12/17/2016,68.31,Tamil Nadu
Chennai,1/1/2017,69.96,Tamil Nadu
Chennai,1/16/2017,70.5,Tamil Nadu
Chennai,3/7/2017,74.28,Tamil Nadu
Chennai,4/1/2017,69.17,Tamil Nadu
Chennai,4/16/2017,71.04,Tamil Nadu
Chennai,5/1/2017,71.07,Tamil Nadu
Chennai,5/16/2017,68.17,Tamil Nadu
Chennai,6/1/2017,69.84,Tamil Nadu
Chennai,6/16/2017,68.07,Tamil Nadu
Chennai,6/19/2017,67.19,Tamil Nadu
Chennai,6/20/2017,67.04,Tamil Nadu
Chennai,6/21/2017,67.09,Tamil Nadu
Chennai,6/22/2017,66.93,Tamil Nadu
Chennai,6/23/2017,66.7,Tamil Nadu
Chennai,6/26/2017,66.03,Tamil Nadu
Chennai,6/27/2017,65.89,Tamil Nadu
Chennai,6/28/2017,65.94,Tamil Nadu
Chennai,6/29/2017,65.9,Tamil Nadu
Chennai,6/30/2017,65.78,Tamil Nadu
Chennai,7/3/2017,65.56,Tamil Nadu
Chennai,7/4/2017,65.46,Tamil Nadu
Chennai,7/5/2017,65.5,Tamil Nadu
Chennai,7/6/2017,65.58,Tamil Nadu
Chennai,7/7/2017,65.72,Tamil Nadu
Chennai,7/10/2017,66.29,Tamil Nadu
Chennai,7/11/2017,66.38,Tamil Nadu
Chennai,7/12/2017,66.43,Tamil Nadu
Chennai,7/13/2017,66.36,Tamil Nadu
Chennai,7/14/2017,66.34,Tamil Nadu
Chennai,7/17/2017,66.66,Tamil Nadu
Chennai,7/18/2017,66.67,Tamil Nadu
Chennai,7/19/2017,66.72,Tamil Nadu
Chennai,7/20/2017,66.77,Tamil Nadu
Chennai,7/21/2017,66.75,Tamil Nadu
Chennai,7/24/2017,67.06,Tamil Nadu
Chennai,7/25/2017,67.1,Tamil Nadu
Chennai,7/26/2017,67.06,Tamil Nadu
Chennai,7/27/2017,67.07,Tamil Nadu
Chennai,7/28/2017,67.18,Tamil Nadu
Chennai,7/31/2017,67.78,Tamil Nadu
Chennai,8/1/2017,67.76,Tamil Nadu
Chennai,8/2/2017,67.78,Tamil Nadu
Chennai,8/4/2017,68.34,Tamil Nadu
Chennai,8/7/2017,69.08,Tamil Nadu
Chennai,8/8/2017,69.13,Tamil Nadu
Chennai,8/9/2017,69.2,Tamil Nadu
Chennai,8/10/2017,69.35,Tamil Nadu
Chennai,8/11/2017,69.68,Tamil Nadu
Chennai,8/14/2017,70.44,Tamil Nadu
Chennai,8/16/2017,70.59,Tamil Nadu
Chennai,8/17/2017,70.7,Tamil Nadu
Chennai,8/18/2017,70.76,Tamil Nadu
Chennai,8/21/2017,71.06,Tamil Nadu
Chennai,8/22/2017,71.15,Tamil Nadu
Chennai,8/23/2017,71.26,Tamil Nadu
Chennai,8/24/2017,71.37,Tamil Nadu
Chennai,8/28/2017,71.64,Tamil Nadu
Chennai,8/29/2017,71.62,Tamil Nadu
Chennai,8/30/2017,71.67,Tamil Nadu
Chennai,8/31/2017,71.7,Tamil Nadu
Chennai,9/1/2017,71.78,Tamil Nadu
Chennai,9/4/2017,72.17,Tamil Nadu
Chennai,9/5/2017,72.25,Tamil Nadu
Chennai,9/7/2017,72.34,Tamil Nadu
Chennai,9/8/2017,72.44,Tamil Nadu
Chennai,9/11/2017,72.85,Tamil Nadu
Chennai,9/12/2017,72.95,Tamil Nadu
Chennai,9/13/2017,72.92,Tamil Nadu
Chennai,9/14/2017,72.97,Tamil Nadu
Chennai,9/15/2017,73.01,Tamil Nadu
Chennai,9/19/2017,73.07,Tamil Nadu
Chennai,9/20/2017,73.1,Tamil Nadu
Chennai,9/21/2017,73.07,Tamil Nadu
Chennai,9/22/2017,73.05,Tamil Nadu
Chennai,9/25/2017,72.96,Tamil Nadu
Chennai,9/26/2017,72.99,Tamil Nadu
Chennai,9/27/2017,72.96,Tamil Nadu
Chennai,9/28/2017,73.04,Tamil Nadu
Chennai,9/29/2017,73.15,Tamil Nadu
Chennai,10/3/2017,73.41,Tamil Nadu
Chennai,10/4/2017,70.85,Tamil Nadu
Chennai,10/5/2017,70.81,Tamil Nadu
Chennai,10/6/2017,70.83,Tamil Nadu
Chennai,10/9/2017,70.89,Tamil Nadu
Chennai,10/10/2017,70.93,Tamil Nadu
Chennai,10/11/2017,70.96,Tamil Nadu
Chennai,10/12/2017,70.89,Tamil Nadu
Chennai,10/13/2017,70.9,Tamil Nadu
Chennai,10/16/2017,70.72,Tamil Nadu
Chennai,10/17/2017,70.69,Tamil Nadu
Chennai,10/18/2017,70.73,Tamil Nadu
Chennai,10/24/2017,71.04,Tamil Nadu
Chennai,10/25/2017,71.1,Tamil Nadu
Chennai,10/26/2017,71.14,Tamil Nadu
Chennai,10/30/2017,71.54,Tamil Nadu
Chennai,10/31/2017,71.64,Tamil Nadu
Chennai,11/1/2017,71.65,Tamil Nadu
Chennai,11/2/2017,71.77,Tamil Nadu
Chennai,11/3/2017,71.86,Tamil Nadu
Chennai,11/6/2017,72.31,Tamil Nadu
Chennai,11/7/2017,72.35,Tamil Nadu
Chennai,11/9/2017,72.4,Tamil Nadu
Chennai,11/10/2017,72.48,Tamil Nadu
Chennai,11/13/2017,72.41,Tamil Nadu
Chennai,11/14/2017,72.27,Tamil Nadu
Chennai,11/15/2017,72.22,Tamil Nadu
Chennai,11/16/2017,72.19,Tamil Nadu
Chennai,11/17/2017,72.15,Tamil Nadu
Chennai,11/20/2017,72.12,Tamil Nadu
Chennai,11/21/2017,72.06,Tamil Nadu
Chennai,11/22/2017,72.01,Tamil Nadu
Chennai,11/23/2017,71.96,Tamil Nadu
Chennai,11/24/2017,71.94,Tamil Nadu
Chennai,11/27/2017,71.88,Tamil Nadu
Chennai,11/28/2017,71.78,Tamil Nadu
Chennai,11/29/2017,71.86,Tamil Nadu
Chennai,11/30/2017,71.76,Tamil Nadu
Chennai,12/1/2017,71.74,Tamil Nadu
Chennai,12/5/2017,71.85,Tamil Nadu
Chennai,12/6/2017,71.76,Tamil Nadu
Chennai,12/7/2017,71.75,Tamil Nadu
Chennai,12/8/2017,71.7,Tamil Nadu
Chennai,12/11/2017,71.71,Tamil Nadu
Chennai,12/12/2017,71.6,Tamil Nadu
Chennai,12/13/2017,71.58,Tamil Nadu
Chennai,12/15/2017,71.61,Tamil Nadu
Chennai,12/18/2017,71.79,Tamil Nadu
Chennai,12/19/2017,71.87,Tamil Nadu
Chennai,12/20/2017,71.95,Tamil Nadu
Chennai,12/22/2017,72.03,Tamil Nadu
Chennai,12/26/2017,72.25,Tamil Nadu
Chennai,12/27/2017,72.26,Tamil Nadu
Chennai,12/28/2017,72.36,Tamil Nadu
Chennai,12/29/2017,72.45,Tamil Nadu
Chennai,1/1/2018,72.61,Tamil Nadu
Chennai,1/2/2018,72.53,Tamil Nadu
Chennai,1/3/2018,72.61,Tamil Nadu
Chennai,1/5/2018,72.63,Tamil Nadu
Chennai,1/8/2018,73.08,Tamil Nadu
Chennai,1/9/2018,73.14,Tamil Nadu
Chennai,1/10/2018,73.21,Tamil Nadu
Chennai,1/11/2018,73.25,Tamil Nadu
Chennai,1/12/2018,73.32,Tamil Nadu
Chennai,1/15/2018,73.78,Tamil Nadu
Chennai,1/16/2018,73.87,Tamil Nadu
Chennai,1/17/2018,74,Tamil Nadu
Chennai,1/18/2018,74.18,Tamil Nadu
Chennai,1/19/2018,74.33,Tamil Nadu
Chennai,1/22/2018,74.88,Tamil Nadu
Chennai,1/23/2018,75.04,Tamil Nadu
Chennai,1/24/2018,75.09,Tamil Nadu
Chennai,1/25/2018,75.16,Tamil Nadu
Chennai,1/29/2018,75.53,Tamil Nadu
Chennai,1/30/2018,75.61,Tamil Nadu
Chennai,2/1/2018,75.75,Tamil Nadu
Chennai,2/2/2018,75.8,Tamil Nadu
Chennai,2/5/2018,76.02,Tamil Nadu
Chennai,2/6/2018,76.09,Tamil Nadu
Chennai,2/8/2018,76.08,Tamil Nadu
Chennai,2/9/2018,76.06,Tamil Nadu
Chennai,2/12/2018,75.71,Tamil Nadu
Chennai,2/13/2018,75.63,Tamil Nadu
Chennai,2/15/2018,75.47,Tamil Nadu
Chennai,2/16/2018,75.19,Tamil Nadu
Chennai,2/19/2018,74.56,Tamil Nadu
Chennai,2/20/2018,74.36,Tamil Nadu
Chennai,2/21/2018,74.35,Tamil Nadu
Chennai,2/22/2018,74.33,Tamil Nadu
Chennai,2/23/2018,74.23,Tamil Nadu
Chennai,2/26/2018,74.15,Tamil Nadu
Chennai,2/27/2018,74.13,Tamil Nadu
Chennai,3/1/2018,74.26,Tamil Nadu
Chennai,3/2/2018,74.45,Tamil Nadu
Chennai,3/5/2018,75.05,Tamil Nadu
Chennai,3/6/2018,75.13,Tamil Nadu
Chennai,3/9/2018,75.17,Tamil Nadu
Chennai,3/12/2018,75.19,Tamil Nadu
Chennai,3/13/2018,75.21,Tamil Nadu
Chennai,3/15/2018,75.19,Tamil Nadu
Chennai,3/16/2018,75.11,Tamil Nadu
Chennai,3/19/2018,74.92,Tamil Nadu
Chennai,3/20/2018,74.93,Tamil Nadu
Chennai,3/22/2018,74.99,Tamil Nadu
Chennai,3/23/2018,75.03,Tamil Nadu
Chennai,3/26/2018,75.55,Tamil Nadu
Chennai,3/27/2018,75.66,Tamil Nadu
Chennai,3/29/2018,75.85,Tamil Nadu
Chennai,3/30/2018,76.1,Tamil Nadu
Chennai,4/2/2018,76.62,Tamil Nadu
Chennai,4/3/2018,76.76,Tamil Nadu
Chennai,4/5/2018,76.79,Tamil Nadu
Chennai,4/9/2018,76.8,Tamil Nadu
Chennai,4/10/2018,76.79,Tamil Nadu
Chennai,4/12/2018,76.75,Tamil Nadu
Chennai,4/13/2018,76.71,Tamil Nadu
Chennai,4/16/2018,76.83,Tamil Nadu
Chennai,4/19/2018,76.88,Tamil Nadu
Chennai,4/20/2018,76.89,Tamil Nadu
Chennai,4/23/2018,77.34,Tamil Nadu
Chennai,4/24/2018,77.47,Tamil Nadu
Chennai,5/14/2018,77.65,Tamil Nadu
Chennai,5/15/2018,77.81,Tamil Nadu
Chennai,5/16/2018,77.97,Tamil Nadu
Chennai,5/17/2018,78.2,Tamil Nadu
Chennai,5/18/2018,77.65,Tamil Nadu
Chennai,5/21/2018,79.51,Tamil Nadu
Chennai,5/22/2018,79.83,Tamil Nadu
Chennai,5/23/2018,80.15,Tamil Nadu
Chennai,5/24/2018,80.46,Tamil Nadu
Chennai,5/25/2018,80.84,Tamil Nadu
Chennai,5/26/2018,80.99,Tamil Nadu
Chennai,5/27/2018,81.15,Tamil Nadu
Chennai,5/28/2018,81.3,Tamil Nadu
Chennai,5/29/2018,81.47,Tamil Nadu
Chennai,5/31/2018,81.39,Tamil Nadu
Chennai,6/1/2018,81.32,Tamil Nadu
Chennai,6/2/2018,81.23,Tamil Nadu
Chennai,6/3/2018,81.14,Tamil Nadu
Chennai,6/4/2018,80.98,Tamil Nadu
Chennai,6/5/2018,80.84,Tamil Nadu
Chennai,6/6/2018,80.72,Tamil Nadu
Chennai,6/7/2018,80.63,Tamil Nadu
Chennai,6/8/2018,80.41,Tamil Nadu
Chennai,6/9/2018,79.99,Tamil Nadu
Chennai,6/10/2018,79.74,Tamil Nadu
Chennai,6/11/2018,79.52,Tamil Nadu
Chennai,6/12/2018,79.37,Tamil Nadu
Chennai,6/15/2018,79.28,Tamil Nadu
Chennai,6/19/2018,79.2,Tamil Nadu
Chennai,6/21/2018,79.08,Tamil Nadu
Chennai,6/22/2018,78.94,Tamil Nadu
Chennai,6/23/2018,78.84,Tamil Nadu
Chennai,6/24/2018,78.69,Tamil Nadu
Chennai,6/25/2018,78.59,Tamil Nadu
Chennai,6/26/2018,78.44,Tamil Nadu
Chennai,7/5/2018,78.61,Tamil Nadu
Chennai,7/6/2018,78.76,Tamil Nadu
Chennai,7/9/2018,79.29,Tamil Nadu
Chennai,7/10/2018,79.47,Tamil Nadu
Chennai,7/12/2018,79.54,Tamil Nadu
Chennai,7/13/2018,79.71,Tamil Nadu
Chennai,7/16/2018,79.8,Tamil Nadu
Chennai,7/20/2018,79.63,Tamil Nadu
Chennai,7/23/2018,79.29,Tamil Nadu
Chennai,7/24/2018,79.22,Tamil Nadu
Chennai,7/30/2018,79.24,Tamil Nadu
Chennai,7/31/2018,79.31,Tamil Nadu
Chennai,8/2/2018,79.43,Tamil Nadu
Chennai,8/3/2018,79.51,Tamil Nadu
Chennai,8/6/2018,80,Tamil Nadu
Chennai,8/7/2018,80.09,Tamil Nadu
Chennai,8/13/2018,80.18,Tamil Nadu
Chennai,8/16/2018,80.23,Tamil Nadu
Chennai,8/20/2018,80.55,Tamil Nadu
Chennai,8/21/2018,80.64,Tamil Nadu
Chennai,8/24/2018,80.74,Tamil Nadu
Chennai,8/25/2018,74.74,Tamil Nadu
Chennai,8/26/2018,74.83,Tamil Nadu
Chennai,8/27/2018,80.99,Tamil Nadu
Chennai,8/28/2018,81.14,Tamil Nadu
Chennai,8/29/2018,81.28,Tamil Nadu
Chennai,8/30/2018,81.4,Tamil Nadu
Chennai,8/31/2018,81.63,Tamil Nadu
Chennai,9/3/2018,82.34,Tamil Nadu
Chennai,9/4/2018,82.51,Tamil Nadu
Chennai,9/6/2018,82.72,Tamil Nadu
Chennai,9/7/2018,83.22,Tamil Nadu
Chennai,9/10/2018,84,Tamil Nadu
Chennai,9/11/2018,84.15,Tamil Nadu
Chennai,9/13/2018,84.29,Tamil Nadu
Chennai,9/14/2018,84.58,Tamil Nadu
Chennai,9/15/2018,84.95,Tamil Nadu
Chennai,9/16/2018,85.24,Tamil Nadu
Chennai,9/17/2018,85.4,Tamil Nadu
Chennai,9/18/2018,85.51,Tamil Nadu
Chennai,9/20/2018,85.57,Tamil Nadu
Chennai,9/21/2018,85.68,Tamil Nadu
Chennai,9/23/2018,85.97,Tamil Nadu
Chennai,9/24/2018,86.08,Tamil Nadu
Chennai,9/25/2018,86.23,Tamil Nadu
Chennai,9/27/2018,86.38,Tamil Nadu
Chennai,9/28/2018,86.61,Tamil Nadu
Chennai,9/30/2018,86.89,Tamil Nadu
Chennai,10/1/2018,87.13,Tamil Nadu
Chennai,10/2/2018,87.24,Tamil Nadu
Chennai,10/4/2018,87.39,Tamil Nadu
Chennai,10/5/2018,84.76,Tamil Nadu
Chennai,10/6/2018,84.95,Tamil Nadu
Chennai,10/7/2018,85.09,Tamil Nadu
Chennai,10/8/2018,85.31,Tamil Nadu
Chennai,10/9/2018,85.56,Tamil Nadu
Chennai,10/11/2018,85.66,Tamil Nadu
Chennai,10/12/2018,85.79,Tamil Nadu
Chennai,10/13/2018,85.98,Tamil Nadu
Chennai,10/14/2018,86.04,Tamil Nadu
Chennai,10/16/2018,86.16,Tamil Nadu
Chennai,10/18/2018,85.94,Tamil Nadu
Chennai,10/19/2018,85.68,Tamil Nadu
Chennai,10/20/2018,85.27,Tamil Nadu
Chennai,10/22/2018,84.69,Tamil Nadu
Chennai,10/23/2018,84.59,Tamil Nadu
Chennai,10/24/2018,84.49,Tamil Nadu
Chennai,10/25/2018,84.34,Tamil Nadu
Chennai,10/26/2018,84.07,Tamil Nadu
Chennai,10/29/2018,82.91,Tamil Nadu
Chennai,10/30/2018,82.7,Tamil Nadu
Chennai,11/1/2018,82.51,Tamil Nadu
Chennai,11/2/2018,82.33,Tamil Nadu
Chennai,11/5/2018,81.7,Tamil Nadu
Chennai,11/6/2018,81.55,Tamil Nadu
Chennai,11/12/2018,80.65,Tamil Nadu
Chennai,11/13/2018,80.51,Tamil Nadu
Chennai,11/15/2018,80.35,Tamil Nadu
Chennai,11/16/2018,80.17,Tamil Nadu
Chennai,11/19/2018,79.55,Tamil Nadu
Chennai,11/20/2018,79.41,Tamil Nadu
Chennai,11/22/2018,78.98,Tamil Nadu
Chennai,11/23/2018,78.55,Tamil Nadu
Chennai,11/26/2018,77.42,Tamil Nadu
Chennai,11/27/2018,76.98,Tamil Nadu
Chennai,11/28/2018,76.45,Tamil Nadu
Chennai,11/29/2018,76.1,Tamil Nadu
Chennai,11/30/2018,75.71,Tamil Nadu
Chennai,12/1/2018,75.34,Tamil Nadu
Chennai,12/2/2018,75.01,Tamil Nadu
Chennai,12/3/2018,74.68,Tamil Nadu
Chennai,12/4/2018,74.46,Tamil Nadu
Chennai,12/6/2018,74.04,Tamil Nadu
Chennai,12/7/2018,73.62,Tamil Nadu
Chennai,12/10/2018,72.98,Tamil Nadu
Chennai,12/11/2018,72.81,Tamil Nadu
Chennai,12/13/2018,72.9,Tamil Nadu
Chennai,12/17/2018,73.15,Tamil Nadu
Chennai,12/18/2018,73.26,Tamil Nadu
Chennai,12/21/2018,73.08,Tamil Nadu
Chennai,12/24/2018,72.45,Tamil Nadu
Chennai,12/25/2018,72.38,Tamil Nadu
Chennai,12/27/2018,72.32,Tamil Nadu
Chennai,12/28/2018,72.12,Tamil Nadu
Chennai,12/31/2018,71.38,Tamil Nadu
Chennai,1/2/2019,71.27,Tamil Nadu
Chennai,1/4/2019,71.05,Tamil Nadu
Chennai,1/7/2019,71.11,Tamil Nadu
Chennai,1/10/2019,71.51,Tamil Nadu
Chennai,1/11/2019,71.71,Tamil Nadu
Chennai,1/14/2019,72.83,Tamil Nadu
Chennai,1/16/2019,73.04,Tamil Nadu
Chennai,1/17/2019,73.19,Tamil Nadu
Chennai,1/18/2019,73.27,Tamil Nadu
Chennai,1/21/2019,73.89,Tamil Nadu
Chennai,1/22/2019,74.03,Tamil Nadu
Chennai,1/29/2019,73.94,Tamil Nadu
Chennai,1/31/2019,73.84,Tamil Nadu
Chennai,2/1/2019,73.59,Tamil Nadu
Chennai,2/5/2019,73.06,Tamil Nadu
Chennai,2/8/2019,73,Tamil Nadu
Chennai,2/11/2019,72.94,Tamil Nadu
Chennai,2/14/2019,73.01,Tamil Nadu
Chennai,2/15/2019,73.08,Tamil Nadu
Chennai,2/18/2019,73.55,Tamil Nadu
Chennai,2/19/2019,73.66,Tamil Nadu
Chennai,2/22/2019,73.97,Tamil Nadu
Chennai,2/25/2019,74.26,Tamil Nadu
Chennai,2/26/2019,74.36,Tamil Nadu
Chennai,2/28/2019,74.43,Tamil Nadu
Chennai,3/1/2019,74.54,Tamil Nadu
Chennai,3/4/2019,74.92,Tamil Nadu
Chennai,3/5/2019,74.99,Tamil Nadu
Chennai,3/11/2019,75.23,Tamil Nadu
Chennai,3/12/2019,75.17,Tamil Nadu
Chennai,3/14/2019,75.25,Tamil Nadu
Chennai,3/15/2019,75.32,Tamil Nadu
Chennai,3/18/2019,75.56,Tamil Nadu
Chennai,3/21/2019,75.49,Tamil Nadu
Chennai,3/22/2019,75.54,Tamil Nadu
Chennai,3/23/2019,75.59,Tamil Nadu
Chennai,3/24/2019,75.65,Tamil Nadu
Chennai,3/28/2019,75.59,Tamil Nadu
Chennai,4/1/2019,75.67,Tamil Nadu
Chennai,4/5/2019,75.73,Tamil Nadu
Chennai,4/8/2019,75.66,Tamil Nadu
Chennai,4/9/2019,75.61,Tamil Nadu
Chennai,4/12/2019,75.67,Tamil Nadu
Chennai,4/15/2019,75.8,Tamil Nadu
Chennai,4/16/2019,75.75,Tamil Nadu
Chennai,4/20/2019,75.82,Tamil Nadu
Chennai,4/22/2019,75.77,Tamil Nadu
Chennai,4/25/2019,75.84,Tamil Nadu
Chennai,4/27/2019,75.91,Tamil Nadu
Chennai,4/30/2019,75.96,Tamil Nadu
Chennai,5/2/2019,75.89,Tamil Nadu
Chennai,5/4/2019,75.9,Tamil Nadu
Chennai,5/5/2019,75.84,Tamil Nadu
Chennai,5/6/2019,75.77,Tamil Nadu
Chennai,5/9/2019,75.6,Tamil Nadu
Chennai,5/10/2019,75.38,Tamil Nadu
Chennai,5/11/2019,74.87,Tamil Nadu
Chennai,5/12/2019,74.43,Tamil Nadu
Chennai,5/13/2019,74.11,Tamil Nadu
Chennai,5/14/2019,73.85,Tamil Nadu
Chennai,5/17/2019,73.77,Tamil Nadu
Chennai,5/18/2019,73.69,Tamil Nadu
Chennai,5/20/2019,73.79,Tamil Nadu
Chennai,5/21/2019,73.84,Tamil Nadu
Chennai,5/23/2019,73.92,Tamil Nadu
Chennai,5/24/2019,74.07,Tamil Nadu
Chennai,5/25/2019,74.22,Tamil Nadu
Chennai,5/26/2019,74.37,Tamil Nadu
Chennai,5/27/2019,74.47,Tamil Nadu
Chennai,5/28/2019,74.57,Tamil Nadu
Chennai,5/30/2019,74.5,Tamil Nadu
Chennai,5/31/2019,74.43,Tamil Nadu
Chennai,6/1/2019,74.39,Tamil Nadu
Chennai,6/2/2019,74.27,Tamil Nadu
Chennai,6/3/2019,74.05,Tamil Nadu
Chennai,6/4/2019,73.98,Tamil Nadu
Chennai,6/6/2019,73.81,Tamil Nadu
Chennai,6/7/2019,73.68,Tamil Nadu
Chennai,6/10/2019,73.14,Tamil Nadu
Chennai,6/13/2019,73.05,Tamil Nadu
Chennai,6/14/2019,72.88,Tamil Nadu
Chennai,6/15/2019,72.68,Tamil Nadu
Chennai,6/16/2019,72.61,Tamil Nadu
Chennai,6/24/2019,72.74,Tamil Nadu
Chennai,6/27/2019,72.81,Tamil Nadu
Chennai,6/28/2019,72.87,Tamil Nadu
Chennai,6/29/2019,72.98,Tamil Nadu
Chennai,6/30/2019,73.08,Tamil Nadu
Chennai,7/1/2019,73.18,Tamil Nadu
Chennai,7/2/2019,73.24,Tamil Nadu
Chennai,7/6/2019,75.81,Tamil Nadu
Chennai,7/9/2019,75.76,Tamil Nadu
Chennai,7/13/2019,75.85,Tamil Nadu
Chennai,7/14/2019,75.95,Tamil Nadu
Chennai,7/15/2019,76.08,Tamil Nadu
Chennai,7/16/2019,76.15,Tamil Nadu
Chennai,7/18/2019,76.23,Tamil Nadu
Chennai,7/23/2019,76.29,Tamil Nadu
Chennai,7/25/2019,76.23,Tamil Nadu
Chennai,7/26/2019,76.17,Tamil Nadu
Chennai,7/27/2019,76.11,Tamil Nadu
Chennai,7/28/2019,76.01,Tamil Nadu
Chennai,7/29/2019,75.85,Tamil Nadu
Chennai,7/30/2019,75.71,Tamil Nadu
Chennai,8/1/2019,75.65,Tamil Nadu
Chennai,8/2/2019,75.48,Tamil Nadu
Chennai,8/3/2019,75.41,Tamil Nadu
Chennai,8/4/2019,75.3,Tamil Nadu
Chennai,8/5/2019,75.14,Tamil Nadu
Chennai,8/6/2019,75.05,Tamil Nadu
Chennai,8/8/2019,75,Tamil Nadu
Chennai,8/9/2019,74.84,Tamil Nadu
Chennai,8/11/2019,74.74,Tamil Nadu
Chennai,8/18/2019,74.66,Tamil Nadu
Chennai,8/19/2019,74.59,Tamil Nadu
Chennai,8/24/2019,74.67,Tamil Nadu
Chennai,8/25/2019,74.74,Tamil Nadu
Chennai,8/26/2019,74.83,Tamil Nadu
Chennai,8/27/2019,74.83,Tamil Nadu
Chennai,8/29/2019,74.77,Tamil Nadu
Chennai,9/5/2019,74.74,Tamil Nadu
Chennai,9/6/2019,74.64,Tamil Nadu
Chennai,9/7/2019,74.55,Tamil Nadu
Chennai,9/8/2019,74.48,Tamil Nadu
Chennai,9/10/2019,74.54,Tamil Nadu
Chennai,9/12/2019,74.6,Tamil Nadu
Chennai,9/13/2019,74.67,Tamil Nadu
Chennai,9/14/2019,74.76,Tamil Nadu
Chennai,9/15/2019,74.82,Tamil Nadu
Chennai,9/17/2019,74.97,Tamil Nadu
Chennai,9/18/2019,75.23,Tamil Nadu
Chennai,9/19/2019,75.54,Tamil Nadu
Chennai,9/20/2019,75.9,Tamil Nadu
Chennai,9/21/2019,76.21,Tamil Nadu
Chennai,9/22/2019,76.49,Tamil Nadu
Chennai,9/23/2019,76.8,Tamil Nadu
Chennai,9/24/2019,77.03,Tamil Nadu
Chennai,9/26/2019,77.09,Tamil Nadu
Chennai,9/27/2019,77.25,Tamil Nadu
Chennai,9/30/2019,77.34,Tamil Nadu
Chennai,10/1/2019,77.56,Tamil Nadu
Chennai,10/3/2019,77.46,Tamil Nadu
Chennai,10/4/2019,77.27,Tamil Nadu
Chennai,10/5/2019,76.96,Tamil Nadu
Chennai,10/7/2019,76.67,Tamil Nadu
Chennai,10/8/2019,76.49,Tamil Nadu
Chennai,10/10/2019,76.44,Tamil Nadu
Chennai,10/11/2019,76.31,Tamil Nadu
Chennai,10/12/2019,76.21,Tamil Nadu
Chennai,10/15/2019,76.16,Tamil Nadu
Chennai,10/19/2019,76.15,Tamil Nadu
Chennai,10/22/2019,76.1,Tamil Nadu
Chennai,10/24/2019,76.05,Tamil Nadu
Chennai,10/25/2019,75.93,Tamil Nadu
Chennai,10/26/2019,75.85,Tamil Nadu
Chennai,10/29/2019,75.78,Tamil Nadu
Chennai,11/1/2019,75.78,Tamil Nadu
Chennai,11/1/2019,75.66,Tamil Nadu
Chennai,11/2/2019,75.58,Tamil Nadu
Chennai,11/3/2019,75.53,Tamil Nadu
Chennai,11/4/2019,75.44,Tamil Nadu
Chennai,11/5/2019,75.39,Tamil Nadu
Chennai,11/8/2019,75.49,Tamil Nadu
Chennai,11/9/2019,75.65,Tamil Nadu
Chennai,11/10/2019,75.86,Tamil Nadu
Chennai,11/11/2019,76.02,Tamil Nadu
Chennai,11/13/2019,76.12,Tamil Nadu
Chennai,11/14/2019,76.28,Tamil Nadu
Chennai,11/15/2019,76.47,Tamil Nadu
Chennai,11/16/2019,76.62,Tamil Nadu
Chennai,11/17/2019,76.74,Tamil Nadu
Chennai,11/18/2019,76.91,Tamil Nadu
Chennai,11/19/2019,77.07,Tamil Nadu
Chennai,11/22/2019,77.23,Tamil Nadu
Chennai,11/23/2019,77.32,Tamil Nadu
Chennai,11/24/2019,77.43,Tamil Nadu
Chennai,11/25/2019,77.56,Tamil Nadu
Chennai,11/26/2019,77.66,Tamil Nadu
Chennai,11/29/2019,77.71,Tamil Nadu
Chennai,11/30/2019,77.763,Tamil Nadu
Chennai,12/1/2019,77.89,Tamil Nadu
Chennai,12/7/2019,77.8,Tamil Nadu
